id,label,followers,genres,popularity,image_url
7cd0OMsXCsilwM1gwmJ5dF,Robbie Meza,134,,12,https://i.scdn.co/image/ab6761610000e5eb6758f28a3c1fb53ad4ed5933
790FomKkXshlbRYZFtlgla,KAROL G,55224637,"reggaeton, latin, urbano latino",88,https://i.scdn.co/image/ab6761610000e5eb4b0754aefc9db490e02205ec
4obzFoKoKRHIphyHzJ35G3,Becky G,15991746,"reggaeton, latin",76,https://i.scdn.co/image/ab6761610000e5eb689f28b643fd40a523e00a96
22P1OY4TRFRwhP0q29loQ8,Lali,1985254,,63,https://i.scdn.co/image/ab6761610000e5eb9966b17b3ded0c94986f891f
6BeO1KuAWBqFriL1mLHtNc,Leslie Grace,1051817,bachata,57,https://i.scdn.co/image/ab6761610000e5ebbde67f9fdaf3531de31caad2
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,14777023,"reggaeton, latin, colombian pop",82,https://i.scdn.co/image/ab6761610000e5ebfb87d42d66722931e826d630
7uQ1D2NNHs5cUL3CLKRbia,LAGOS,185969,,64,https://i.scdn.co/image/ab6761610000e5eb33b0d5575502ed62b6a3094d
2AbQwU2cuEGfD465wCXlg2,Rawayana,913734,"spanish-language reggae, reggae",71,https://i.scdn.co/image/ab6761610000e5ebb5c14a2ec63ac237caab6593
3SCOuAxngTC1yGjKMcIPEd,Lasso,965473,,70,https://i.scdn.co/image/ab6761610000e5ebb9a995f7c2e1d2b62a9a44a3
1gJdf4Yybu4X5A2xYV3NMV,Eden Muñoz,2607364,"banda, corrido, norteño, corridos bélicos, corridos tumbados, música mexicana",74,https://i.scdn.co/image/ab6761610000e5eb396c881b092ffda12c2488e4
5Yx5W4EetQuOwbvHrCFL9Y,High and Low HITS,5540,,39,https://i.scdn.co/image/ab6761610000e5eb94c3adc2f74bfbed639ee620
6ESkuwldylZr39AIAPC63J,Alejandro Lerner,392194,"argentine rock, trova",53,https://i.scdn.co/image/ab6761610000e5eb0dbbb2b8c4424c818c0106a4
1aWJsBQa67l72j1VT3D6Ow,Micro TDH,2498050,,69,https://i.scdn.co/image/ab6761610000e5eb48c6a0c02de934d0378e88a3
6gjAbs229sNHhSskJpQ2mG,Artist Unknown,1070,opera,24,https://i.scdn.co/image/ab67616d0000b273dea2d7ef77ad8e3ec3739d23
5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,5644225,"argentine trap, urbano latino",77,https://i.scdn.co/image/ab6761610000e5eb5238984751fcc2040682c646
4vhNDa5ycK0ST968ek7kRr,Carlos Vives,6534956,"colombian pop, vallenato, latin, latin pop",74,https://i.scdn.co/image/ab6761610000e5ebd5976263fc4cfc15b6627f7b
38J4nu5eGAEtwWH9fSWEj4,Lucy Vives,1558,colombian pop,35,https://i.scdn.co/image/ab6761610000e5eb60d03025a520d9dfb4c91bf3
77aLk6J8ofnVxa1eXK9jiU,Matisse,1116304,,65,https://i.scdn.co/image/ab6761610000e5eb72863003f4298d69fed890d8
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,4023983,"colombian pop, reggaeton",68,https://i.scdn.co/image/ab6761610000e5ebda2fa8103c14bed61c439b72
4bw2Am3p9ji3mYsXNXtQcd,Piso 21,9324891,"reggaeton, colombian pop, pop urbano",74,https://i.scdn.co/image/ab6761610000e5eb47256de3ea7bbaeac4bc1843
415U6UPWJEnCPoGsVlX2nV,JonTheProducer,205,,24,https://i.scdn.co/image/ab6761610000e5ebdce2ef19bfc9d0b3a31c06a2
52qzWdNUp6ebjcNsvgZSiC,Evaluna Montaner,926131,,66,https://i.scdn.co/image/ab6761610000e5ebe0fea3817a423295c9236332
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,3288622,"trap latino, reggaeton, dembow, urbano latino",65,https://i.scdn.co/image/ab6761610000e5eb5565452c2ded3716f5930d69
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,574183,,64,https://i.scdn.co/image/ab6761610000e5eb2763a481ed5941869b019ad3
5y2Xq6xcjJb2jVM54GHK3t,John Legend,7502884,"soft pop, neo soul",76,https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417
4Wcscw7z9AAE6y7qWdIAin,Dylan Fuentes,46332,latin afrobeat,49,https://i.scdn.co/image/ab6761610000e5ebd3176c0a672c7e6f9bea0c74
0GM7qgcRCORpGnfcN2tCiB,Tainy,2700224,reggaeton,78,https://i.scdn.co/image/ab6761610000e5ebb50d43598b9074f0d6146127
3m5qlPf2OkihLz3dRYnkPA,Ovy On The Drums,891739,reggaeton,82,https://i.scdn.co/image/ab6761610000e5ebbf7270a270d27e1b6c5b847e
23wEWD21D4TPYiJugoXmYb,Thalia,5108044,latin pop,69,https://i.scdn.co/image/ab6761610000e5ebada9b6cfaa2378c96c7a40c8
3fZk3Gm5dN5v5yfYMQ04Bx,Dímelo Flow,559593,"reggaeton, urbano latino",69,https://i.scdn.co/image/ab6761610000e5ebf64b7eeda594e0ab8deb8b74
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,3253555,"reggaeton, urbano latino, trap latino, argentine trap",78,https://i.scdn.co/image/ab6761610000e5eb3afda6e209cde491e2ec3ace
6at89c1X6MePFzaOdWrnIL,ArtisteRadar,3,,4,https://i.scdn.co/image/ab67616d0000b2731131e7df5367912acb6898a9
1VrWc8r4AjrR8YfT0vlsc7,Chyno Miranda,1629943,,42,https://i.scdn.co/image/ab6761610000e5eb3fb5c9bfb54b3ac2c271b5e1
47MpMsUfWtgyIIBEFOr4FE,Lunay,9773839,reggaeton,71,https://i.scdn.co/image/ab6761610000e5eb45d443b065a66c92d166f598
04QAHqsyX2YvreBDLkgpXb,XAXO,1853,,23,https://i.scdn.co/image/ab6761610000e5eb95f095da649167d0d042479b
7LkCRVcvQaZor2rIsWiVDA,Rudy Mancuso,113694,,34,https://i.scdn.co/image/ab6761610000e5eb2dad364682863b571a33aa5a
3bAPo06XsUX6fo8iHYUqH7,Leslie Shaw,164938,,43,https://i.scdn.co/image/ab6761610000e5eb6564b0f71c377cdc6f1439db
329e4yvIujISKGKz1BZZbO,Farruko,16447068,"reggaeton, trap latino, latin",83,https://i.scdn.co/image/ab6761610000e5eb7d36b670eff30cc4de53f67c
4h6Eg0dBZ4Fr8vRcSn8r5r,Sharo Towers,2405,latin afrobeat,43,https://i.scdn.co/image/ab6761610000e5ebd75dd0b855b4ccbde8fd1a3d
6R6DXuHYxkMv159D9OaS3C,One Voice Children's Choir,161108,,47,https://i.scdn.co/image/ab6761610000e5ebe38d6a6bb3a86d7ab481ed8a
03Qx159jmT9mvmw5YjzvAs,Melissa Robles,36925,spanish-language reggae,45,https://i.scdn.co/image/ab6761610000e5ebc8cbd911d4ae929a2469ab35
4IjHltwoSKbUeZLPeULyDe,Nahuel Pennisi,141379,"folklore argentino, cuarteto",54,https://i.scdn.co/image/ab6761610000e5ebba4f3efc1c1f825dee4969cc
5RwfJb8wxN1fuodcPORVxP,José Luis Perales,2661980,"trova, bolero",67,https://i.scdn.co/image/4758fc2c8895a4889fe887ea7198dd7d4e14464f
7fAKtXSdNInWAIf0jVUz65,Roberto Carlos,6418602,"mpb, brega, bolero",70,https://i.scdn.co/image/45e8967f18679d0a5791c7f647d9f7ab1bc20f3c
4mN0qcMxWX8oToqfDPM5yV,José José,9272348,bolero,78,https://i.scdn.co/image/ab6761610000e5eb0c387e6ddb399d55a8e51341
5lODCkFdEtpPn3YxfmyLfT,Armando Manzanero,754773,"bolero, trova",53,https://i.scdn.co/image/ab6761610000e5ebbada8e184bd77e4484d5f0c3
15YnmlNukYCFvwaFnoDwwV,José Luis Rodríguez,1210330,bolero,59,https://i.scdn.co/image/ab6761610000e5ebc70544f7af8dcacedbd2dc75
5IFCkqu9J6xdWeYMk5I889,Gloria Estefan,832425,,63,https://i.scdn.co/image/ab6761610000e5ebcb6ddcef04b60c7078151ac7
2uyweLa0mvPZH6eRzDddeB,Rocío Dúrcal,4948781,"mariachi, ranchera, bolero",70,https://i.scdn.co/image/2ae2272c989c4a0921f0dd99240ef51784fda6f3
1h4iSQAKdvAAm07l6FX6dy,Omara Portuondo,149842,"son cubano, bolero, latin jazz",51,https://i.scdn.co/image/ab6761610000e5eb40e58c339ecac3919c5944a8
2HvyR5FsU37QMqVzIbGwl7,Mercedes Sosa,1077898,"trova, folklore argentino, nueva trova, latin folk, singer-songwriter",58,https://i.scdn.co/image/ab6761610000e5eb5eb33e71c4c337f35c1df5b4
67h1eGw2OFs89l8EnaOdoS,Luis Eduardo Aute,395102,"trova, nueva trova, singer-songwriter",50,https://i.scdn.co/image/ab6761610000e5eb1c1f153ed68e7655dba1e190
2Cy7KBSkqu7otJfuMTWT7Y,Camilo Sesto,4578537,bolero,67,https://i.scdn.co/image/ab6761610000e5eb4ec8010479675af6f0b30e82
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,2962786,latin pop,70,https://i.scdn.co/image/ab6761610000e5eb1214eed8a63451d06d78f51d
72v53CufRiSyqcQ78KUQ5p,José Maria Napoleón,1317176,,62,https://i.scdn.co/image/ab6761610000e5ebc3e49fccb6b95a35b3613462
6qhOH2mrlqUDod9sWA5kR2,Leo Dan,3777730,"ranchera, bolero, mariachi",72,https://i.scdn.co/image/ab6761610000e5ebf4ec89abadc41dbee74502b0
5B8ApeENp4bE4EE3LI8jK2,Yuridia,5263787,latin pop,75,https://i.scdn.co/image/ab6761610000e5eb536bd31ff8011be5430502cd
264nbMzGPSkDZqTY8nXwCG,Tommy Torres,873114,latin pop,58,https://i.scdn.co/image/ab6761610000e5eb3ad2fd00f1e96ce0219af074
4jogXSSvlyMkODGSZ2wc2P,Calibre 50,12236252,"banda, corrido, norteño, música mexicana, sierreño, grupera",76,https://i.scdn.co/image/ab6761610000e5eb540205d6dc257f493c7fbdd8
2cy1zPcrFcXAJTP0APWewL,Gente De Zona,1663067,"latin, latin dance",70,https://i.scdn.co/image/ab6761610000e5eb3895ad0c64ca0b0c8d539945
2uEjXyVi0SA1HPpj3zquXh,Noel Schajris,1145997,latin pop,55,https://i.scdn.co/image/ab6761610000e5eb052cc9b785a2fd3b9238367b
0C5XvcSXvR6sR9gjERBXDJ,Fela Dominguez,1932,,15,https://i.scdn.co/image/ab67616d0000b2736837d356e948ab66d057ca76
3AZ0d01dhBX5WOFIMjT2wP,Artist Cahaya Manis Music,24,,1,
05bocKf1fUhz3scUZZKVv6,Lolita Cortes,4363,,26,https://i.scdn.co/image/ab67616d0000b2730f56deef185b9045697956ad
69BUYvpG9MbjCyIZfsFdhJ,Reyli Barba,1945214,latin pop,63,https://i.scdn.co/image/ab6761610000e5ebc2ab48da78edcd1f929eb096
2ihP8AdW1YpTDHbVqps56O,Eureka Woods,78,,25,https://i.scdn.co/image/ab6761610000e5eb7c328b3613815b3619d6be9e
3t7UqWteBBmHXkcVhMSyay,Leonel García,796156,,61,https://i.scdn.co/image/ab6761610000e5ebd306a1f8449416ca2353025c
4W2wMlq38kFgzcOOsWH5lu,Noemi Puga,28,,5,https://i.scdn.co/image/ab67616d0000b273d8fbcc8e252a71842936ab64
5xYNmNkaWRqu3e5F4UXME8,Alfredo Olivas,10054281,"banda, corrido, norteño, sierreño, corridos bélicos",79,https://i.scdn.co/image/ab6761610000e5eb7ebbd0e2ce484936c94a7da9
2O3v9rCTzLhPFaGaAVgZLt,Río Roma,3226444,latin pop,67,https://i.scdn.co/image/ab6761610000e5eb6ff6495627125d8d4158e64e
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,6714004,christmas,76,https://i.scdn.co/image/ab6761610000e5ebecf79fd5be85dabb0f489107
0Rrl4hJQjRAbGtiEwAqS5N,Alexandre Pires,703622,"pagode, samba",62,https://i.scdn.co/image/ab6761610000e5ebf46f7db29ab226dceb076209
1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,5858382,latin pop,72,https://i.scdn.co/image/ab6761610000e5eb185bdf929165f7d7eabc327e
4ay2pQwnYqa44OAnWCGix2,Paula Arenas,13682,colombian pop,34,https://i.scdn.co/image/ab6761610000e5ebb04245e3a14e19ce435e8918
0E0XPqa6BzxSkhmhvzA3k2,Matias Damásio,653802,"kizomba, zouk, kuduro",51,https://i.scdn.co/image/ab6761610000e5ebd52feae851c87d07fc9ede89
0j8QSBQZ9MNSGjHr1Vll1R,Natalia Jiménez,1170575,mariachi,62,https://i.scdn.co/image/ab6761610000e5ebe0a005159453387986d38ce5
2tYwhzzfvvDr29BbBFcHhB,Arthur Hanlon,8401,bachata pop,46,https://i.scdn.co/image/ab6761610000e5eb603d3fdb665afe063c59f8b5
63xFjf6Ww22O5gHrBP79G9,Marcela Morelo,90698,,52,https://i.scdn.co/image/ab6761610000e5ebdef89bebcbf7beaa75c51e52
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,4182192,"banda, norteño, música mexicana, grupera, corrido",73,https://i.scdn.co/image/ab6761610000e5eb2de8a704feecf3bc5c4bce98
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,3909871,"dembow, urbano latino, latin, reggaeton",77,https://i.scdn.co/image/ab6761610000e5ebebc38443c371677783ebd465
7MP4jhYmFEgb0AtiOkw55s,Play-N-Skillz,31067,,52,https://i.scdn.co/image/ab6761610000e5eb5f0e5ac64d5fec9e427d34e9
3bvfu2KAve4lPHrhEFDZna,Lola Indigo,1479538,,70,https://i.scdn.co/image/ab6761610000e5eb353b0a0a9e686acbd382e1ea
3NpG6SsHaQETkdQVZH6V1E,Kiko el Crazy,108430,dembow,48,https://i.scdn.co/image/ab6761610000e5eb4ca5faeb3357db1774610ce8
71x0OO2toFjXrMRcufL9tv,Poupie,49226,"french pop, variété française, pop urbaine, french house",45,https://i.scdn.co/image/ab6761610000e5eb6824b7484aeb43f70feb62c1
2sU7vdIXtvChlnXIcUliVe,Servando & Florentino,239036,"salsa, colombian pop, salsa romantica",52,https://i.scdn.co/image/ab6761610000e5eba3c5bfac17e68b628d01ff4b
0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,8170818,"cumbia, cumbia sonidera, salsa",77,https://i.scdn.co/image/ab6761610000e5eb8d751eb2c4670d689d23734e
3ROBnT2BmT0WBbwJCOxtRD,Pain Digital,1257,,26,https://i.scdn.co/image/ab67616d0000b2737162c6ba05ec70bd6261c737
11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,348586,reggaeton,66,https://i.scdn.co/image/ab6761610000e5ebbb850ef582e83269a8831f88
77ziqFxp5gaInVrF2lj4ht,Sech,12091353,"reggaeton, urbano latino",79,https://i.scdn.co/image/ab6761610000e5eb2ef2187023b7df95a70b4587
50oHbeWPotfWlzdi4bojSU,Venesti,46096,,33,https://i.scdn.co/image/ab6761610000e5eb4b6386e2f8e1d52aecd823ad
1dZ8JzGzmLl5KwEX3rOTc4,Tropikal Forever,16770,"mexican indie, cumbia, cumbia sonidera",30,https://i.scdn.co/image/ab6761610000e5eb25e33a550bc45e1bcc28b1fb
0VKh7CQDi9MkUvaBMoK1V0,Bronco,4157940,"grupera, norteño, cumbia, cumbia norteña, banda, tejano",74,https://i.scdn.co/image/ab6761610000e5eb02a01d989b105d165b852db2
5ea5Ly7r7aR3kaQQteUDmg,Nesty,21388,"timba, salsa, bachata",46,https://i.scdn.co/image/ab6761610000e5eb7f418de08971e8dad047b85f
5TcnuUD5MHBfd1cO4kweWD,Alex Favela,222388,"electro corridos, corrido, corridos tumbados, corridos bélicos",62,https://i.scdn.co/image/ab6761610000e5eb88a697fe99a1ed67c7aaf755
34DQTRbIYPLSGU2SkOTEja,Muzik Junkies,2743,guaracha,42,https://i.scdn.co/image/ab6761610000e5eb2cc8a4af6657a18f419608c1
3oOY07QqOUrLSEJ4AOv9rz,Elio Leiros,35778,,43,https://i.scdn.co/image/ab6761610000e5eb9fcfda23702359e92eaeb911
1XXUv8GRyRqOXVuDwB5QaS,Leoni Torres,123912,"salsa, timba, son cubano, bachata, salsa romantica",55,https://i.scdn.co/image/ab6761610000e5eb5af343928d98b8d571b51c44
5T0j6On1EthT2QVNXh8vqc,Minelli,167394,,52,https://i.scdn.co/image/ab6761610000e5ebfba9f44397d3e18bc08e6849
5059qZwA16CgTTFxWTF4Tl,Las Prez,19473,reggaeton mexa,34,https://i.scdn.co/image/ab6761610000e5eba322040c3dbd62000520eba3
72JO7MqhlJuMCwkx4w8Afr,Jey F,69251,reggaeton mexa,53,https://i.scdn.co/image/ab6761610000e5ebcfc88e1b44c57c90603e835e
4bBHOk8nEyfPGCZsDEEZsB,El Gudi,92366,reggaeton mexa,54,https://i.scdn.co/image/ab6761610000e5eb2319bdc82ac1fc49e97b34a1
3C1SUHXW7THF8hkOP7Rekm,Alan Dazmel,42171,reggaeton mexa,54,https://i.scdn.co/image/ab6761610000e5eb639e674276c835882028111d
1yX62RHdYysNcIrO33WQxJ,Dani Flow,1794258,"reggaeton mexa, electro corridos, reggaeton",67,https://i.scdn.co/image/ab6761610000e5eb31e25bc4aa9e3fd1302fe91a
5l6N2hoIaP7snXdjnCULvk,Luis Alfonso Partida El Yaki,414718,"banda, sierreño, norteño, corrido",63,https://i.scdn.co/image/ab6761610000e5eba731e722f1485bcfac7b2268
6twEaJ9RPRYiCmWapjG8xh,Tony Aguirre,1158897,"corrido, corridos bélicos, corridos tumbados, electro corridos, sierreño",67,https://i.scdn.co/image/ab6761610000e5eb6b5d33b89e8239a63fae5aa5
01agtJ7Ob6B8N8jC8QvAJ6,Jary Franco,41832,"corridos bélicos, mariachi, banda",37,https://i.scdn.co/image/ab6761610000e5ebf6af9ca2011124b093bc274e
0tvpihdAsKiNnP6sWS3jUI,TroyBoi,420514,edm trap,57,https://i.scdn.co/image/ab6761610000e5eb32bd48ff9001195c7aa31675
0l8RtvcBMjeOqfgRSVo2d6,Grupo 5,4107898,"cumbia, chicha, cumbia norteña, huayno",63,https://i.scdn.co/image/ab6761610000e5ebd405d90528443d8d8031d4f4
1phfTBIocBW3UwqcYjaEN6,Mike Bahía,3202098,"colombian pop, pop urbano",65,https://i.scdn.co/image/ab6761610000e5eb1e65cbb49a74e3f6ecaa8c83
38GSybQjdc6sxptciOkxMq,Zaho de Sagazan,303857,"french pop, chanson, variété française, french house",62,https://i.scdn.co/image/ab6761610000e5eb7e1088a61b4f3b3d30f9d82b
6o6jMpcBBv4jMOEE1Z4tlJ,Jador,557274,manele,48,https://i.scdn.co/image/ab6761610000e5eb23c9a328ce1977d8ca81d038
1NNRWkhwmcXRimFYSBpB1y,Yng Lvcas,410797,"reggaeton mexa, reggaeton, electro corridos",70,https://i.scdn.co/image/ab6761610000e5eb5364aca9eeae7edfc94c4405
5OIXzogZi85GrRqWR1Uw9v,All Artist Blue Squad PAN,258,,7,https://i.scdn.co/image/ab67616d0000b2739df8da7eb84607cb99fe53a9
5SNvvu3C0tFHMXcih3NdiP,JSTJR,30788,"moombahton, bass house",40,https://i.scdn.co/image/ab6761610000e5ebf20ea9ab212ddfc1c6835577
48R2gYdPKtfnfKAzhSVPUx,Migrantes,486855,"cumbia, cuarteto, rkt",63,https://i.scdn.co/image/ab6761610000e5ebf511f8c03d70f192f98f51a6
0uxYECT7XqHNccQAg5Uhe4,Nico Valdi,33499,cumbia,57,https://i.scdn.co/image/ab6761610000e5ebeacfa5ca03538a5789f66be2
18ESZ0MSceYRAY5Vwb1Bxz,La Bottines Artistiques,229,folk,3,
5bWUlnPx9OYKsLiUJrhCA1,Jon Z,6639902,"trap latino, trap, dembow",71,https://i.scdn.co/image/ab6761610000e5ebcca7210f81c4c28fa64aca14
1TA5sGRlKUJXBN4ZyJuDIX,Blessd,6697472,"reggaeton, urbano latino",83,https://i.scdn.co/image/ab6761610000e5ebeb0e35e9f5f6fd76ee7923f8
36KsCCwgI0Dep97yVJWmkK,Monsieur Periné,629027,"colombian pop, latin alternative, latin indie, guaracha, latin folk",59,https://i.scdn.co/image/ab6761610000e5eb45629a5694ea26bd978b9ca0
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3804623,"electro house, edm",72,https://i.scdn.co/image/ab6761610000e5ebcf85b39d94c486218a687248
2ydZrTy8U3kOMOzx20s3dg,DJ Nelson,1207613,reggaeton,71,https://i.scdn.co/image/ab6761610000e5eb75bd36e435556651eff48254
3J9eSTe3nQKjuMyoiO2XSi,Alejandro Armes,6189,,49,https://i.scdn.co/image/ab6761610000e5eb0099c46b65049453725509a0
5eN7Z7WrzBsJNUi5LRgHP4,Master Joe,39559,reggaeton,32,https://i.scdn.co/image/ab6761610000e5eb8ca5ba448a5d63761b094928
4o0NtnL2m0lzZmEdRas1qv,Ovi,1371904,"corridos tumbados, corrido, sad sierreño, trap latino, corridos bélicos, urbano latino",67,https://i.scdn.co/image/ab6761610000e5eb96a0b7181f6dcfef87df30f8
4IMAo2UQchVFyPH24PAjUs,Jowell & Randy,4446224,"reggaeton, urbano latino",71,https://i.scdn.co/image/ab6761610000e5eb2ab68b2708f4007a4623f652
0AqlFI0tz2DsEoJlKSIiT9,Emilia,4286210,argentine trap,78,https://i.scdn.co/image/ab6761610000e5ebee635c4207f0faa0e5a90f39
6XvKTz2XRPwlry0UdjqoKq,Ghetto Kids,119463,"reggaeton mexa, reggaeton",55,https://i.scdn.co/image/ab6761610000e5eb989ff29a47d1bd0562537163
738wLrAtLtCtFOLvQBXOXp,Major Lazer,6259823,moombahton,75,https://i.scdn.co/image/ab6761610000e5eb133f44ab343b35c715a4ac97
4V6Om8WdDxyoHGhpfgD9Mp,Tavo Rayo,759,"reggaeton mexa, moombahton",32,https://i.scdn.co/image/ab6761610000e5eb0a3aebef27855bd0ef30097c
2OHKEe204spO7G7NcbeO2o,Ñejo,4606459,"reggaeton, champeta",70,https://i.scdn.co/image/ab6761610000e5eba8e1d7cdd4f2225a8222080e
1Y99HOeRzRc27my6NJE3rE,Natalie Perez,244071,,48,https://i.scdn.co/image/ab6761610000e5ebb713fd0b64b8c8263f0bab1a
2t7vyRN71qtQT18frElAnV,Maikel Delacalle,517230,"trap latino, latin r&b",62,https://i.scdn.co/image/ab6761610000e5ebf4a9a464b6307511ba884d35
5RJRvrfhJHpeiTRbIg1wAx,Los Farandulay,4880,,29,https://i.scdn.co/image/ab6761610000e5ebd123b5a7154b47374475469e
2PSJ6YriU7JsFucxACpU7Y,CHUNG HA,2215576,k-pop,62,https://i.scdn.co/image/ab6761610000e5eb8a258c4d5670bdb521c97eaf
085pc2PYOi8bGKj0PNjekA,will.i.am,4321960,,73,https://i.scdn.co/image/ab6761610000e5ebc9ab8da6f7a3ce02f0b16fd8
4VVEpEhC8NcR7AqNEds42U,Chimbala,659960,dembow,66,https://i.scdn.co/image/ab6761610000e5eb8dae3d78c468f6ac3ac8158e
00XhexlJEXQstHimpZN910,Brytiago,7261217,"trap latino, reggaeton, urbano latino, trap",76,https://i.scdn.co/image/ab6761610000e5eb7486acff39c8b4fced069655
4KLOMib6zqzNayKwLWTs2Q,Andrés Torres,966,,37,https://i.scdn.co/image/ab67616d0000b2730cd4910f968fbe78df972db6
7p3ipw2PvGG0X2x6zL1DLO,Mauricio Rengifo,702,,37,
1Ts9of7VPZElwPQnqnDSfW,Lyanno,1663460,"reggaeton, trap latino, urbano latino",74,https://i.scdn.co/image/ab6761610000e5eb7f2df745c664488a9a2fe614
3sito6EcNee484oIM6KHwO,La Tribu de Abrante,22067,salsa,27,https://i.scdn.co/image/ab6761610000e5eb007c31dddbd1005f6ed269a1
6G0pYpCcx6Z8TImLnKH6KQ,Young Hollywood,6124,trap latino,26,https://i.scdn.co/image/ab6761610000e5eb30d760d380342e7452b1120e
7iJrDbKM5fEkGdm5kpjFzS,Sensato,50517,dembow,53,https://i.scdn.co/image/ab6761610000e5eb7ee588d361ea3e897d6522fc
3tZdknQnzsVIIdaGCTj4RX,Quimico Ultra Mega,281615,"dembow, trap latino",56,https://i.scdn.co/image/ab6761610000e5eb48d8cbb72f0c0199fdefe8e4
