id,label,followers,genres,popularity,image_url
5RLb16s3zfrdWdRF0l7xij,Kafu Banton,87672,"spanish-language reggae, dancehall",48,https://i.scdn.co/image/ab6761610000e5eb2955ff2d99c219ce3346bdf4
4F4pp8NUW08JuXwnoxglpN,Bad Gyal,1980464,neoperreo,74,https://i.scdn.co/image/ab6761610000e5eb839b881dfb18d4b260e88064
7bwjYGg7DOoLpV3AFK2Jmz,Catalyna,32280,trap latino,33,https://i.scdn.co/image/ab6761610000e5ebe184692b8808a6b77f8fb674
6NmMI7UnfmIpLRYoz8H9jm,Ankhal,383638,"trap latino, urbano latino",56,https://i.scdn.co/image/ab6761610000e5ebb75a6c83cc7054fed7ebb047
4QrBoWLm2WNlPdbFhmlaUZ,KEVVO,574537,reggaeton,61,https://i.scdn.co/image/ab6761610000e5eb6ff3be797fcbfdb752e4df0c
0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,534242,"trap latino, reggaeton",61,https://i.scdn.co/image/ab6761610000e5eb26d64bdf9803f4e16e843b70
2gyv1akuIB9fQvXoGSPaJr,Big Freedia,113731,bounce,47,https://i.scdn.co/image/ab6761610000e5ebda286204ffc16743f0a161ae
1GKIlPFdcewHtpDVCQ8zmJ,Brray,604954,"reggaeton, urbano latino",72,https://i.scdn.co/image/ab6761610000e5eb5e6ea208ab08d1748f7fc34d
6r8AR7aYfjCbNNkugkHXOF,Paulino Rey,3041,,26,https://i.scdn.co/image/ab6761610000e5ebf8ffa6cd04f3a6192ed63025
3dxus1IoXCyGzpAy5A89Mm,Dj Korm,15,,13,
7bVTagoBCXfxfQzGbcfy1g,Dj Ironik PR,24,,13,https://i.scdn.co/image/ab6761610000e5ebad758ae1338a751530747431
6iUTm7foVbu3x6K7T4ZVqn,Dj Mateo PR,870,,16,https://i.scdn.co/image/ab6761610000e5eb416b7ad96e790a9e62b657bc
1jsB2W4c9zTq9ilGXegrDM,Chris Wandell,228625,"trap latino, latin r&b",53,https://i.scdn.co/image/ab6761610000e5eb94fdaf21b522b57fbdaec3db
4uUzwvTp4HPspdaJOn6grx,Marc Andrews,351,,7,https://i.scdn.co/image/ab6761610000e5ebbf54d5f32c5644772e98ec2e
6fzh7nbhTUmqHUlx7a6DFW,Mad Fuentes,32607,reggaeton mexa,51,https://i.scdn.co/image/ab6761610000e5eb4b3a79b7002d392cb69c6b1d
1U1eSs7M2ENf09cDx4lavK,Krzysztof Zalewski,259133,,54,https://i.scdn.co/image/ab6761610000e5eb8d7b82e565aa3327c09fd56e
0pW2iUlQnZrIkmGKjwTbzH,Samuel del Valle,2,,1,
2n0sNCaXDutjghejBN6Pg9,Joselito Hernandez,4,,1,
3E3qsTzCvTX13A1Zrw7Wnf,Miriam Rodríguez,208425,,44,https://i.scdn.co/image/ab6761610000e5ebfa0db01070012f625b2dfd72
4jKvQ93sRiKroRRaAI6Fqk,Agoney,86390,,41,https://i.scdn.co/image/ab6761610000e5eb823a37dcb1a90caa04095fd7
0CQgFG7XHyXRpSi24kl0cx,Alfred García,121285,,43,https://i.scdn.co/image/ab6761610000e5eb64c9adf8c6871cc7e3a4470b
0ZDAU5BLvLXTYqlrjW6KF1,Juancho Rois,130620,vallenato,58,https://i.scdn.co/image/ab67616d0000b2733ccef69da22117088fcd8104
1WLEfsQjvgtFSGkrHonzFX,Amaia,350968,,63,https://i.scdn.co/image/ab6761610000e5ebd8c27cf88071ec8df272ac50
4dwd5pUVuNVBvymNGls5dg,Nerea Rodríguez,78447,,33,https://i.scdn.co/image/ab6761610000e5eb964ee0e829242a53801acf8d
1uj8EOCKAXn4w2TR7CVnQb,Pablo Cepeda,14810,bossa nova,62,https://i.scdn.co/image/ab6761610000e5ebe50b38e9f3aa75566cd7ad25
0pG12y8VxBg4iFEUjVQTXo,Thalía Garrido,24300,,15,https://i.scdn.co/image/ab6761610000e5ebf59935e2998f5ec9de09908b
6Zd2JZF0kIBpeyv2FlPh8i,Huecco,161970,flamenco pop,43,https://i.scdn.co/image/ab6761610000e5eb0934339e8937947e0bd24364
6rRY793jdSneQ9aSy0RtMN,Marta Soto,77477,,42,https://i.scdn.co/image/ab6761610000e5eb86ab2035b25b7fe4959f95ff
2IMZYfNi21MGqxopj9fWx8,Rels B,9121551,"urbano latino, trap latino",82,https://i.scdn.co/image/ab6761610000e5ebd1e399fd6729a5751e1f4331
2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,8245606,argentine trap,76,https://i.scdn.co/image/ab6761610000e5ebb4cd562b2dfbfb953c45e881
5J7rXWjtn5HzUkJ4Jet8Fr,Alvaro Diaz,1182224,,76,https://i.scdn.co/image/ab6761610000e5ebe641b3bb66a9144858f16594
0ZHPrnImGh4re3TbSNkoZl,Beret,3135927,,69,https://i.scdn.co/image/ab6761610000e5eb358d0cb7bf7e241430d44308
3Zs59sqZJ6fWQqWbRC8bOP,Natalia Lacunza,233672,,54,https://i.scdn.co/image/ab6761610000e5eb8aac23373c41b102c1ddf12c
3MRynBsyLGzv3IQ9Fip6hO,Ana Guerra,511855,,44,https://i.scdn.co/image/ab6761610000e5eb7e6dcb8a7c91726d69920377
0P9kGWWUX38kvwbqMePLBr,RAOUL,51724,,26,https://i.scdn.co/image/ab6761610000e5eb05693cb207bc6d64c8af9884
52iwsT98xCoGgiGntTiR7K,Quevedo,5668857,reggaeton,82,https://i.scdn.co/image/ab6761610000e5eb9fabcfc29eafa94841a28a9b
2wY79sveU1sp5g7SokKOiI,Sam Smith,25436499,soft pop,83,https://i.scdn.co/image/ab6761610000e5ebc4c97d96c08e4bb7c5f574aa
5lWasZeo8uWQk6GD8czJLq,Sen Senra,245990,,64,https://i.scdn.co/image/ab6761610000e5eb4897826949d01d40840c3ec3
5UN0rzL594mWY2RbOtZqIN,Ptazeta,189465,,57,https://i.scdn.co/image/ab6761610000e5ebd1bc4542ddbef775ca08fd70
7dL0nOHwnSAsNAwpkPSGWP,sangiovanni,837958,,53,https://i.scdn.co/image/ab6761610000e5eb38cc4f19a12bd5d013f681fe
5XsWrYhwadPBjW20qYbdZg,Moderatto,1029636,"rock en español, mexican rock, latin pop",62,https://i.scdn.co/image/ab6761610000e5eba2bb7c400bbdd36de742e9fc
0TeVa4xdLB8vdzjsvKH6Ri,Anahí,776920,latin pop,67,https://i.scdn.co/image/ab6761610000e5ebb67c7d6132d95274bccc4657
6kaefrHSdAvxhhCVDFTCEL,Dulce María,749098,latin pop,68,https://i.scdn.co/image/ab6761610000e5ebfe28a7d8e4843185b61b9826
6ModsWtBph2rE6zCTVxvZt,Maite Perroni,1200838,latin pop,68,https://i.scdn.co/image/ab6761610000e5eb6f561a1ff5ae441d0577a34c
0aMqt2uGLuHj4eI8oXgVzN,Christian Chávez,187003,latin pop,67,https://i.scdn.co/image/ab6761610000e5eb119b3d58323ce3337c30e1f3
5O8cudluftNZ6PCwRzvYxo,Christopher von Uckermann,147878,,67,https://i.scdn.co/image/ab6761610000e5ebdbf915391a107cabb32a9e1a
0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,9471,,67,https://i.scdn.co/image/ab67616d0000b2735c01f000c3d60a468bf61181
6JaOGIlSvYswVLPmGUheOO,GARABATTO,31620,,57,https://i.scdn.co/image/ab6761610000e5ebc538a3f85906a7baa17fdd95
1XEVu7gdRFfzEFqsPrancH,rusowsky,187059,neoperreo,60,https://i.scdn.co/image/ab6761610000e5eb69a53a8129ac9e5299971a03
5N3YDBGT2gUzXgLDTwPRi5,Álvaro De Luna,187482,,59,https://i.scdn.co/image/ab6761610000e5eb4fbb01960aa38d066e2a3abf
7c53ZFyajVMTo08HmvoB6b,zzoilo,109543,latin pop,59,https://i.scdn.co/image/ab6761610000e5eb20fd7b40adc1b615cc1d71b4
1fURW117sgaPpgIoz8YLXW,Fresquito,13982,,38,https://i.scdn.co/image/ab6761610000e5eb98673fadf9803ad5e8a9b141
4MrQDA45Gd0llLrwFUzimG,Flawed Mangoes,590658,,68,https://i.scdn.co/image/ab6761610000e5ebbe98e09229463771dcb2a3a7
6jJ0s89eD6GaHleKKya26X,Katy Perry,36306056,pop,85,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,7745730,"edm, trance, big room, house, dance",82,https://i.scdn.co/image/ab6761610000e5ebe84e08fb1dfa2bf9b5a61563
4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,6416197,"brazilian pop, funk pop, funk",76,https://i.scdn.co/image/ab6761610000e5eb8e3bc9d6d6b1e59e32a87cd6
6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,7568424,"argentine trap, trap latino, turreo, trap",76,https://i.scdn.co/image/ab6761610000e5eb543f7b205d7db7568d5e00c3
3RtNN1VnooWEn3KQk03DUL,Noriel,8296047,"trap latino, dembow, reggaeton, trap",77,https://i.scdn.co/image/ab6761610000e5eb76986713496efc3717ce32ee
2bxxlINUlcMQQb39K7IopR,Abraham Mateo,1570096,,65,https://i.scdn.co/image/ab6761610000e5eb82f41b1b72a445689e86d1c1
0pkwrPVI8UyXtPkavyJoZ4,A.CHAL,175801,,45,https://i.scdn.co/image/ab6761610000e5eb26c31eeaaf2bd9e907300568
6tzRZ39aZlNqlUzQlkuhDV,Pabllo Vittar,4337203,"brazilian pop, funk pop, tecnobrega",71,https://i.scdn.co/image/ab6761610000e5eb1bd98f890c7df79547160c27
0DjGDEVSQsodFbL1bMVPRs,Miranda,115840,,53,https://i.scdn.co/image/ab6761610000e5eb8452f991ee028b2099f8bd7d
3ou3XMRNmyDSy6gnC1bSgN,TAICHU,171972,"neoperreo, argentine trap",51,https://i.scdn.co/image/ab6761610000e5eb3a32d8607f00e8ed6638ac5b
2orYYsuKaizxVVHh9ygO9x,Cachorro Lopez,4269,,42,https://i.scdn.co/image/ab6761610000e5eb0b6f640de1910005831677e1
2z1MpPojFcvxYcEAx0lT6w,Vicco,121841,,55,https://i.scdn.co/image/ab6761610000e5ebc5aa419331a6cd5f32831260
0K59Fm1y7s3j498ueS4qzY,Soledad,776749,"folklore argentino, latin folk",57,https://i.scdn.co/image/ab6761610000e5eb5914c48d40ee28fe0074d426
0Uit4gta4PrT7HvUe8W2Xo,Natalia Oreiro,81989,,42,https://i.scdn.co/image/ab6761610000e5eb5b96ad29ef5b2381c3cede5b
2tY2GFdhH0Wa2VBvsxew5X,Alex Ubago,2688886,latin pop,68,https://i.scdn.co/image/ab6761610000e5eb771399a6f8fb2feed554daf7
4RSyJzf7ef6Iu2rnLdabNq,Willy William,271366,,65,https://i.scdn.co/image/ab6761610000e5ebb1c62ed15ffe2bc67a633601
3mOd9j63D2DAPnOzQBJhQJ,CD9,766476,,54,https://i.scdn.co/image/ab6761610000e5eb001c8cc4e95efc97252efaac
6k8mwkKJKKjBILo7ypBspl,Ana Mena,1016252,,65,https://i.scdn.co/image/ab6761610000e5ebd9896c0931160e24328f2f5c
0GWdY55YF6xzN5L1A0X8nq,Pitizion,122223,colombian pop,46,https://i.scdn.co/image/ab6761610000e5eb5afcc391d8e3876040a109ed
2TQ4CGgxxCWHqa9yYIGDoU,Big Soto,1135236,"urbano latino, trap latino, mexican hip hop",62,https://i.scdn.co/image/ab6761610000e5ebef399031792d1554a21be643
11wOrJLuakmQqTuhXXW2xz,Sie7e,83678,"spanish-language reggae, colombian pop",48,https://i.scdn.co/image/ab6761610000e5ebfd3cbe6340bc5a38232ee059
6CxqJ4K3JEBR1fz2lQJNN1,Nicole Favre,30579,latin r&b,30,https://i.scdn.co/image/ab6761610000e5eb169d5721ac090a013e452df7
5xS8cfsAaFyy188dNJGDbM,Ela Taubert,323972,colombian pop,66,https://i.scdn.co/image/ab6761610000e5ebfb16dd37aa97bd8e2d526163
6X8uzem5Dbl4l2so4CeexD,Nil Moliner,266074,,59,https://i.scdn.co/image/ab6761610000e5ebd5cb8afa228157d9b8c63de1
1KfRf4VkEYpL2G0FTWb7JX,TIMØ,170593,colombian pop,57,https://i.scdn.co/image/ab6761610000e5eb08223a081369c21330597b8e
6lYSDSFhJyUV6CtNix2fBA,Al2 El Aldeano,396492,latin hip hop,59,https://i.scdn.co/image/ab6761610000e5ebf3da85f476bba22299f3eb6e
0PlTbBrPOOOmJzprmZ4cdM,Itzza Primera,65376,"guaracha, bachata",35,https://i.scdn.co/image/ab6761610000e5eb58ba616265e6236670f16058
4j0Oi9KU6tQB5SV80mQNHO,Andy Clay,571,,30,https://i.scdn.co/image/ab6761610000e5ebe1d03849a707120298889e4d
75f5Och3JFaYplIDkeM0J6,ELG Emanuele Artista Sociale,1080,,9,https://i.scdn.co/image/ab6761610000e5eb84dc70ab35dc012d80da6321
3ATyg4fGC9F8trfb0GRWmX,Joey Montana,2697961,reggaeton,59,https://i.scdn.co/image/ab6761610000e5eb7c2c597ef0d4aaa8c8eb1822
5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,2985721,"merengue, reggaeton, latin",66,https://i.scdn.co/image/ab6761610000e5ebcd07df3b3284d11536a1b00b
70YTbHC7IlTl4EId7bDv2v,Byron Salas,5382,,16,https://i.scdn.co/image/ab6761610000e5ebc9a62287e0e3c20e1db62398
1JHgX0v8Dx86wpfQkZuJFg,NOREH,73945,,56,https://i.scdn.co/image/ab6761610000e5eb0a3dc0f49439c216bc36a078
31VFEohvhOUKrtAONEBhMG,Kenia OS,6030589,reggaeton mexa,73,https://i.scdn.co/image/ab6761610000e5ebdcb3728154b37101ca529ad7
1SflmlTg1rQ6pTBQ1CbWEP,Nicole Zignago,38646,,48,https://i.scdn.co/image/ab6761610000e5eb594d764f5d423d4bd18f0d00
2SzdXGFgRUgygnqrqmsW9W,Alejandro González,38323,"colombian pop, popular colombian music, ranchera",42,https://i.scdn.co/image/ab6761610000e5eb845d929af6fc38dfb70ac27a
70psacNWL8yL2MPne6sgaB,Wamba,60351,colombian pop,33,https://i.scdn.co/image/ab6761610000e5ebdf2c114cfe6a9dbc410334cd
1PNgAcUW6UgN59okEaTpvG,McKlopedia,312886,"latin hip hop, spanish-language reggae, mexican hip hop",56,https://i.scdn.co/image/ab6761610000e5ebaab31f2d0a842d70d260c663
5MgAfWCS0vzouE9lVzwjJy,Omar K11,58836,,37,https://i.scdn.co/image/ab6761610000e5eb31f2fc33c37b08373e7678fa
10IxurTiAiRppIUcayF5iV,Jordy Jill,16037,colombian pop,23,https://i.scdn.co/image/ab6761610000e5eb91308dec990314fc6f760f5d
0qeOMneLDwmcxGM2CuFnfq,OKAAY,38696,indonesian pop,45,https://i.scdn.co/image/ab6761610000e5eb341fef48903c4e5ade1f7092
7eH1UUCyxL8Wf9PztvvPJ6,Arce,369839,,56,https://i.scdn.co/image/ab6761610000e5eb12a46f4c57418cbea452e729
2NfSBtmWe7oPw1EmetJVso,Boza,778525,"reggaeton, urbano latino",68,https://i.scdn.co/image/ab6761610000e5eb67e69bfa7e97cd5c2d35f032
5sK8BsvyDl4TFA6KaBf8or,Charly Black,355934,"dancehall, soca",62,https://i.scdn.co/image/ab6761610000e5eb9a2d905368962946b801cfd8
1GAymyGBvB4gQy5Z5LZ1Wj,Lalo Ebratt,1924568,reggaeton,63,https://i.scdn.co/image/ab6761610000e5ebd309b94c82f84de05bf161be
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,26997823,"reggaeton, urbano latino, trap latino, latin",90,https://i.scdn.co/image/ab6761610000e5ebb271c8a0507c4c1ea795d989
20wVbiNfUVuEk65xH1qASz,Natalia Bautista,129,,15,
2pg3wL9rxgUzpJDYCBTlt1,Nicolas Mayorca,12145,colombian pop,33,https://i.scdn.co/image/ab6761610000e5eb1f900965bb573c04721c77c7
37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace,1121308,"electro swing, swing music, nu jazz",60,https://i.scdn.co/image/ab6761610000e5eb4c74162a4233c9ac70581ef2
2DZsabXAIQY8oIslZlYvLw,Felipe Santos,23526,,32,https://i.scdn.co/image/5e5ee10f7b9e6057f319415e87724762a51a195b
23tff6P55wGMXtURlJ7wlv,Lucca Perotti,73,,16,
18hKOU7V6CMlNi91o8sORM,Tatiana Klauss,88,,6,https://i.scdn.co/image/ab67616d0000b2736e2e53aa367ab9c15cb60ee5
15YU7fAg5Aqw5cjRHfoXJE,Daniel Maldonado,61,,7,https://i.scdn.co/image/ab67616d0000b2735cc0afa7eb9c19468d265947
5EvFsr3kj42KNv97ZEnqij,Shaggy,2354678,reggae,73,https://i.scdn.co/image/ab6761610000e5eb356dc7e9ba8792cb86a0c50c
6E94QKXZv8BbO6QQJxcxLI,Daviles de Novelda,292256,"flamenco, flamenco urbano, flamenco pop",61,https://i.scdn.co/image/ab6761610000e5eb1e703a6d70eb89c7b96499f7
53KTldaJ8tHSkYU3nigfwP,Fonseca,3290183,"colombian pop, latin pop",70,https://i.scdn.co/image/ab6761610000e5eb1b23d87d2cf78c98e8e1092d
6vVKjeD0dvsg5EVMEUxI1l,Carmen DeLeon,53586,,50,https://i.scdn.co/image/ab6761610000e5eb5eb123bb8f404d6efb844921
6sFoObgl1BzplimWTBt6sD,Tarik Jazzy T Thompson,2,,11,
65c5si0ePAwkOCn4M35Ho7,Sérgio Mendes,239885,"brazilian jazz, bossa nova, samba",61,https://i.scdn.co/image/ab6761610000e5eb4a4e4f875283deb63d57f4ce
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,3684147,,67,https://i.scdn.co/image/ab6761610000e5ebe9cf3862b8027eb5b9f6b831
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,8559474,"reggaeton, trap latino, urbano latino",82,https://i.scdn.co/image/ab6761610000e5ebcc45cb8a69f59976e2895b8c
49Z1AvGeUaBSanPaOmplK6,Andrés Cepeda,3599969,"colombian pop, latin pop",64,https://i.scdn.co/image/ab6761610000e5eb25de1d6752a7d8f120f821ca
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,7551513,"reggaeton, trap latino, urbano latino",78,https://i.scdn.co/image/ab6761610000e5eb8cd579cb09a5cbe6560bda53
1dbp04JzZ81JXlMGupCnJ8,Antonio José,576573,"flamenco, flamenco pop, bachata",59,https://i.scdn.co/image/ab6761610000e5eb93ad2feae7631e417144e64c
00me4Ke1LsvMxt5kydlMyU,Cosculluela,6535289,"reggaeton, trap latino, latin hip hop",75,https://i.scdn.co/image/ab6761610000e5ebf023bccf9a510b84294b3956
5vLOlJcOKe9DfBC5LeLpSs,Lucas Arnau,293969,"colombian pop, latin pop",46,https://i.scdn.co/image/ab6761610000e5eb388a182c8b2177b332b664a7
4mZ4qW2RrJS1nmHvltMvJ2,Bonka,244707,"colombian pop, champeta, latin pop",40,https://i.scdn.co/image/ab67616d0000b2733edfcbb13ee5708ea839d8eb
01RWu7yf1vE3eZvtxcRxkf,Kevin Florez,139699,"champeta, colombian pop",48,https://i.scdn.co/image/ab6761610000e5eb01515ede66e253676a573097
7j6DKwmjbxvpQO8h914uEz,Ryan Castro,3744022,reggaeton,80,https://i.scdn.co/image/ab6761610000e5eb6161a61c5f4a96af952a79c0
1MS4MMgPaQ0WyM0u0Uj3EO,Elkin Robinson,7522,colombian pop,27,https://i.scdn.co/image/ab6761610000e5eba9e25ab7cf3b4895c8138cce
2jnXHPCEsDhTBvkbOdlO1e,Elenco de El club de los Graves,1118,colombian pop,19,https://i.scdn.co/image/ab6761610000e5eb03943fd7f34162a98b659a7a
719A9QNZmkVRQ9SPMpcD89,Kevin Bury,8417,,33,https://i.scdn.co/image/ab6761610000e5eb2f5f901066a5d04e835f3621
1v9kf7INYxMyy6R792mKYJ,Julián Arango,209,,3,
3vcY5vaGqSQF6UA9N2iC4L,Mees Salomé,25739,"melodic techno, melodic house",41,https://i.scdn.co/image/ab6761610000e5eb74b50d1735940bbc925b0ef3
5Cz6siZfXjAbjBUe38wLzh,Catalina Polo,11,,3,
35hT44pi6dUptXXcwWrZ2p,Maria Fernanda Marín,106,,3,
0ZOBoPnDaGxvjZ4a1Rw5Mw,Gregorio Umaña,203,,5,
5YV38PTIHBe8vmVm7zZe0S,Manuela Duque,71,,4,
2aSbTnwgEMnlXQRN4aZ5qW,Elena Vives,257,colombian pop,22,
3upEZ708pw1e9I1P78KGWL,Martín Velilla,115,,3,
5bO3JDLXVovN4Wwt76SlcP,Joan Alison Gilmore,0,,0,https://i.scdn.co/image/ab67616d0000b2738cee6013590d2d3b2114a6e8
6tkyhGe9hGI3Lcfo4gVh6Z,ChocQuibTown,687188,"colombian pop, latin alternative",52,https://i.scdn.co/image/ab6761610000e5eb271d08d5b2a06315a3934fa6
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,7808256,"latin pop, latin",72,https://i.scdn.co/image/ab6761610000e5eb1c0f358293ec7b223fd91fca
1bZNv4q3OxYq7mmnLha7Tu,Fito Paez,2000673,"argentine rock, latin rock, rock en español, trova",66,https://i.scdn.co/image/ab6761610000e5eb5822a9eab577a43cfa1ba9ca
1aw0Cdl1DIrtUrUA6fGbAR,Dread Mar I,2833143,"spanish-language reggae, reggae",71,https://i.scdn.co/image/ab6761610000e5eb39fd3a6442b87feaa2d55fe0
22CvgjvwICkeXjcYWLykD3,Katie James,32093,"nueva trova, latin folk, trova",34,https://i.scdn.co/image/ab6761610000e5ebdced3d87a2c5844535b0fa11
3tuushgEVJSXAkxR4ZxOhJ,Milly Quezada,169760,"merengue, bachata, tropical music",41,https://i.scdn.co/image/ab6761610000e5eb2bfd8fee135f7de2198e5079
4NcBSpTIAyLVHArLQKGNd7,Jandy Ventura,2539,merengue,18,https://i.scdn.co/image/ab6761610000e5eb735d1c6510a494e83f789664
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,8804944,,80,https://i.scdn.co/image/ab6761610000e5ebb3037310c07b99cbefbd2c6d
4yLRkOFGOz0zUlQ2AkjzAm,Cholo Valderrama,61248,,41,https://i.scdn.co/image/ab6761610000e5eb9076745c2fdbb85039075996
43lUyQqEFsrEHtnqDUcYwk,Clemente Mérida,55,,7,https://i.scdn.co/image/ab67616d0000b2731717496604d74bf71d7d2bc7
0o0rlxlC3ApLWsxFkUjMXc,Ziggy Marley,1263573,"reggae, roots reggae",56,https://i.scdn.co/image/ab6761610000e5eb2ff8a94ee073f8024665826b
5u1QKYPcO8wQj4w02NiZZQ,KOGIMAN,218,colombian pop,15,https://i.scdn.co/image/ab6761610000e5eb1344c231d2c885456aa4b103
2B8vGTY8HOEr0Vms29broY,Kombilesa Mi,6859,champeta,22,https://i.scdn.co/image/ab6761610000e5ebc9c9cc71418444685c6f24ea
3KedxarmBCyFBevnqQHy3P,Jessie Reyez,1460921,,67,https://i.scdn.co/image/ab6761610000e5eb9e801308a8c99d52a7f14374
3BQDgh6CjxVXMhy00YEx3G,Uji,17774,,36,https://i.scdn.co/image/ab6761610000e5ebfb58dbb4463458c598c60fb7
7wU1naftD3lNq7rNsiDvOR,Paul van Dyk,471063,"trance, progressive trance",57,https://i.scdn.co/image/ab6761610000e5ebf35904b11572a8e8203064de
05TxO5YivuYiXuGjdFYbez,Noahmusyc,30,,3,https://i.scdn.co/image/ab6761610000e5eb9bc176c1c9c48c657c10a8f4
0JhEQCye3jwTzJjIrS5Ik6,Teto Ocampo,254,,2,
5p1MGIt0C8dtKjIjpIUFhK,Papá Kumbé,2995,,15,https://i.scdn.co/image/ab6761610000e5eb57cbf2991fae7e90100ab92e
3Ww1Vct7dZt13PuqcDppMc,Ok Reverie,397,,5,https://i.scdn.co/image/ab6761610000e5eb5b9f70d6468f4b3e8d084203
6eMkXKBw1J8yHWzSE5jy5P,Rodrigo Tenjo,0,colombian pop,6,
6E8vZ5lkpXbXlkgHhbVJSl,Chancha Via Circuito,154708,,47,https://i.scdn.co/image/ab6761610000e5eb3052e110ebef3c0aaaaa7d5a
1I7FVmvisCtSFzmm87mbLR,El Búho,168220,,55,https://i.scdn.co/image/ab6761610000e5eb9c82f4e14aac9d4c3eeed987
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,88840,reggaeton,58,https://i.scdn.co/image/ab6761610000e5eb5326e64f94dea6f77ebc45a9
6iD27d3Ke9nGzKLhbBSK9l,Juan Pellegrino,63,latin hip hop,7,https://i.scdn.co/image/ab6761610000e5eb349f21a56d15ba4ffa1051ed
5BwMgvRwlq61SmknvsVIQj,Rubén Blades,1763056,"salsa, salsa romantica, latin jazz, merengue, son cubano",63,https://i.scdn.co/image/ab6761610000e5ebdea0cd678edd47fe4b31e3c7
